uri	record-title	dates	deathdate	birthdate	first-names	surname	entity type
https://archives.cjh.org/agents/families/13138	Alexander  						family
https://archives.cjh.org/agents/people/80045	Alexander, Fritz 				 Fritz 	Alexander	person
https://archives.cjh.org/agents/people/116874	Alexander, Kurt, 1892-1962  Dates: Existence: 1892 - 1962	 1892-1962  Dates: Existence: 1892 - 1962	1962	 1892	 Kurt	Alexander	person
https://archives.cjh.org/agents/people/116875	Alexander, Michael Solomon, 1799-1845 	 1799-1845 	1845	 1799	 Michael Solomon	Alexander	person
https://archives.cjh.org/agents/people/116876	Alexander, Moses, 1853-1932  Dates: Existence: 1853 - 1932	 1853-1932  Dates: Existence: 1853 - 1932	1932	 1853	 Moses	Alexander	person
https://archives.cjh.org/agents/people/116877	Alexander, Paul Julius, 1910-1977  Dates: Existence: 1910 - 1977	 1910-1977  Dates: Existence: 1910 - 1977	1977	 1910	 Paul Julius	Alexander	person
https://archives.cjh.org/agents/people/390	Alexander, Pearl 				 Pearl 	Alexander	person
https://archives.cjh.org/agents/people/116878	Alexander, Robert, 1883-1966  Dates: Existence: 1883 - 1966	 1883-1966  Dates: Existence: 1883 - 1966	1966	 1883	 Robert	Alexander	person
https://archives.cjh.org/agents/people/38369	Alexander, Sam, 1925- 	 1925- 		 1925	 Sam	Alexander	person
https://archives.cjh.org/agents/people/116079	Alexandra Michaud 					Alexandra Michaud 	person
https://archives.cjh.org/agents/corporate_entities/39251	Alexandrowsker Relief (New York, N.Y.) 						Organization
https://archives.cjh.org/agents/people/121581	Alfaro, Ricardo J. (Ricardo Joaquín), 1882-1971 	 1882-1971 	1971	 1882	 Ricardo J. (Ricardo Joaquín)	Alfaro	person
https://archives.cjh.org/agents/corporate_entities/36639	Alfred Dunhill Ltd 						Organization
https://archives.cjh.org/agents/people/116879	Algazi, Solomon ben Abraham, 1610?-approximately 1683  Dates: Existence: 1610 - 1683	 1610?-approximately 1683  Dates: Existence: 1610 - 1683	approximately	 1610?	 Solomon ben Abraham	Algazi	person
https://archives.cjh.org/agents/corporate_entities/39684	Algemeyne Entsiklopedye 						Organization
https://archives.cjh.org/agents/corporate_entities/36640	Alianza de Intelectuales Antifascistas (Spain) 						Organization
https://archives.cjh.org/agents/corporate_entities/36641	Alice Salomon Hochschule Berlin 						Organization
https://archives.cjh.org/agents/corporate_entities/36642	Alija Chadascha (Political party) 						Organization
https://archives.cjh.org/agents/corporate_entities/30828	Aliyah Bet 						Organization
https://archives.cjh.org/agents/people/123719	Alkon, Joshua, 1895-1960 	 1895-1960 	1960	 1895	 Joshua	Alkon	person
https://archives.cjh.org/agents/corporate_entities/30094	All-Russian Jewish Public Committee 						Organization
https://archives.cjh.org/agents/people/123718	Allen, Charles R., Jr. (Charles Russell), 1926-2004  Dates: Existence: 2004-09-09	 Jr. (Charles Russell)		 Jr. (Charles Russell)	 Charles R.	Allen	person
https://archives.cjh.org/agents/people/116880	Allen, Henry Watkins, 1820-1866 	 1820-1866 	1866	 1820	 Henry Watkins	Allen	person
https://archives.cjh.org/agents/people/121953	Allen, Josephine Catherine 				 Josephine Catherine 	Allen	person
https://archives.cjh.org/agents/people/121954	Allen, Leo John 				 Leo John 	Allen	person
https://archives.cjh.org/agents/people/121977	Allen, Mathilde, 1912-2004 	 1912-2004 	2004	 1912	 Mathilde	Allen	person
https://archives.cjh.org/agents/people/121978	Allen, Stanley, 1916-1989 	 1916-1989 	1989	 1916	 Stanley	Allen	person
https://archives.cjh.org/agents/people/116881	Allen, Woody, 1935- 	 1935- 		 1935	 Woody	Allen	person
https://archives.cjh.org/agents/corporate_entities/36643	Allgemeine Anthroposophische Gesellschaft (Austria) 						Organization
https://archives.cjh.org/agents/corporate_entities/36644	Allgemeine Elektricitäts-Gesellschaft (Germany) 						Organization
https://archives.cjh.org/agents/corporate_entities/34344	Allgemeine Ortskrankenkasse (Chemnitz) 						Organization
https://archives.cjh.org/agents/corporate_entities/36645	Allgemeine Poliklinik (Vienna, Austria) 						Organization
https://archives.cjh.org/agents/corporate_entities/36646	Allgemeiner Entschädigungsfonds für Opfer des Nationalsozialismus (Austria) 						Organization
https://archives.cjh.org/agents/corporate_entities/21372	Allgemeiner jüdischer Studententag (1st : 1919 February 23-25 : Vienna, Austria) 						Organization
https://archives.cjh.org/agents/corporate_entities/35038	Allgemeiner Rabbinerverband in Deutschland 						Organization
https://archives.cjh.org/agents/corporate_entities/36647	Allgemeyner Idisher arbayṭerbund in Liṭa, Poylen un Rusland 						Organization
https://archives.cjh.org/agents/corporate_entities/25819	Allgemeyner Idisher arbayṭerbund in Liṭa, Poylen un Rusland. Zagranichnyĭ komitet. 						Organization
https://archives.cjh.org/agents/corporate_entities/36648	Alliance israélite universelle 						Organization
https://archives.cjh.org/agents/corporate_entities/6579	Alliance of Israel ( -1920) 						Organization
https://archives.cjh.org/agents/corporate_entities/36649	Allied Jewish Appeal of Philadelphia 						Organization
https://archives.cjh.org/agents/people/116882	Alman, Samuel, 1878-1947 	 1878-1947 	1947	 1878	 Samuel	Alman	person
https://archives.cjh.org/agents/people/123804	Almi, A., 1892-1963  Dates: Existence: 1892-01-02 - 1963-09-24	 1892-1963  Dates: Existence: 1892-01-02 - 1963-09-24	1963	 1892	 A.	Almi	person
https://archives.cjh.org/agents/people/92082	Almond, Mary 				 Mary 	Almond	person
https://archives.cjh.org/agents/people/120966	Alomis, Sonia, 1896-1976 	 1896-1976 	1976	 1896	 Sonia	Alomis	person
https://archives.cjh.org/agents/corporate_entities/38755	Alpenvereins-Beratungsstelle 						Organization
https://archives.cjh.org/agents/people/123720	Alperin, Aaron 				 Aaron 	Alperin	person
https://archives.cjh.org/agents/people/123404	Alpert, Jack, 1903-1976 	 1903-1976 	1976	 1903	 Jack	Alpert	person
https://archives.cjh.org/agents/people/17057	Alpert, Joseph L. 				 Joseph L. 	Alpert	person
https://archives.cjh.org/agents/corporate_entities/15395	Alpha Delta Epsilon 						Organization
https://archives.cjh.org/agents/corporate_entities/36650	Alpha Epsilon Phi 						Organization
https://archives.cjh.org/agents/corporate_entities/36651	Alpha Epsilon Pi 						Organization
https://archives.cjh.org/agents/corporate_entities/36652	Alpha Omega (Fraternity) 						Organization
https://archives.cjh.org/agents/corporate_entities/36414	Alsace (France). Conseil souverain 						Organization
https://archives.cjh.org/agents/people/67960	Alsberg, Arthur, 1879-1950 	 1879-1950 	1950	 1879	 Arthur	Alsberg	person
https://archives.cjh.org/agents/families/5199	Alsberg  						family
https://archives.cjh.org/agents/people/67961	Alsberg, Harold, 1926- 	 1926- 		 1926	 Harold	Alsberg	person
https://archives.cjh.org/agents/people/116883	Altabé, David F. 				 David F. 	Altabé	person
https://archives.cjh.org/agents/people/116884	Altabé, Joan B. 				 Joan B. 	Altabé	person
https://archives.cjh.org/agents/people/120449	Altbaum, Sonia 				 Sonia 	Altbaum	person
https://archives.cjh.org/agents/people/23581	Altchek, Blanche 				 Blanche 	Altchek	person
https://archives.cjh.org/agents/people/116885	Alten, Bella, 1877-1962 	 1877-1962 	1962	 1877	 Bella	Alten	person
https://archives.cjh.org/agents/people/45346	Alten, Helga Nord, 1916- 	 1916- 		 1916	 Helga Nord	Alten	person
https://archives.cjh.org/agents/people/45347	Alten, Kurt Walter, 1907-1969 	 1907-1969 	1969	 1907	 Kurt Walter	Alten	person
https://archives.cjh.org/agents/people/116886	Altenberg, Peter, 1859-1919 	 1859-1919 	1919	 1859	 Peter	Altenberg	person
https://archives.cjh.org/agents/people/123291	Alter, David 				 David 	Alter	person
https://archives.cjh.org/agents/people/116423	Alter, Israel 				 Israel 	Alter	person
https://archives.cjh.org/agents/people/7239	Alter, Leon, 1880-1963 	 1880-1963 	1963	 1880	 Leon	Alter	person
https://archives.cjh.org/agents/people/123805	Alter, Victor, 1890-1941 	 1890-1941 	1941	 1890	 Victor	Alter	person
https://archives.cjh.org/agents/people/123721	Alterman, Hyman 				 Hyman 	Alterman	person
https://archives.cjh.org/agents/people/120968	Alterman, Judith 				 Judith 	Alterman	person
https://archives.cjh.org/agents/people/120969	Alterman, Maurice 				 Maurice 	Alterman	person
https://archives.cjh.org/agents/people/116887	Altkirch, Ernst, 1873-1926 	 1873-1926 	1926	 1873	 Ernst	Altkirch	person
https://archives.cjh.org/agents/people/116888	Altmaier, Jakob, 1889-1963 	 1889-1963 	1963	 1889	 Jakob	Altmaier	person
https://archives.cjh.org/agents/people/124220	Altman, Harry 				 Harry 	Altman	person
https://archives.cjh.org/agents/people/116892	Altman, S. Morton 				 S. Morton 	Altman	person
https://archives.cjh.org/agents/people/116893	Altmann, Alexander, 1906-1987  Dates: Existence: 1906 - 1987	 1906-1987  Dates: Existence: 1906 - 1987	1987	 1906	 Alexander	Altmann	person
https://archives.cjh.org/agents/people/48927	Altmann, Bernhard, 1888-1960 	 1888-1960 	1960	 1888	 Bernhard	Altmann	person
https://archives.cjh.org/agents/people/121615	Altmann, Brigitte 				 Brigitte 	Altmann	person
https://archives.cjh.org/agents/people/48929	Altmann, Cecil 				 Cecil 	Altmann	person
https://archives.cjh.org/agents/families/8322	Altmann  						family
https://archives.cjh.org/agents/people/48930	Altmann, Fritz, 1908-1994 	 1908-1994 	1994	 1908	 Fritz	Altmann	person
https://archives.cjh.org/agents/people/48931	Altmann, Hans, 1915- 	 1915- 		 1915	 Hans	Altmann	person
https://archives.cjh.org/agents/people/109429	Altmann, Hans Heinz, 1908- 	 1908- 		 1908	 Hans Heinz	Altmann	person
https://archives.cjh.org/agents/people/121945	Altmann, Heinrich, 1888-1928 	 1888-1928 	1928	 1888	 Heinrich	Altmann	person
https://archives.cjh.org/agents/people/121946	Altmann, Heinrich (Harry), 1928-1958 	 1928-1958 	1958	 1928	 Heinrich (Harry)	Altmann	person
https://archives.cjh.org/agents/people/48932	Altmann, Karl, 1864- 	 1864- 		 1864	 Karl	Altmann	person
https://archives.cjh.org/agents/people/120169	Altmann, Maria, 1916-2011  Dates: Existence: 1916 - 2011	 1916-2011  Dates: Existence: 1916 - 2011	2011	 1916	 Maria	Altmann	person
https://archives.cjh.org/agents/people/48934	Altmann, Moses, 1841- 	 1841- 		 1841	 Moses	Altmann	person
https://archives.cjh.org/agents/people/48935	Altmann, Nelly 				 Nelly 	Altmann	person
https://archives.cjh.org/agents/people/80182	Altmann, Samuel, 1811-1888 	 1811-1888 	1888	 1811	 Samuel	Altmann	person
https://archives.cjh.org/agents/people/57590	Altmann, Siegfried, 1887-1963 	 1887-1963 	1963	 1887	 Siegfried	Altmann	person
https://archives.cjh.org/agents/people/121947	Altmann, Theresa, 1895-1992 	 1895-1992 	1992	 1895	 Theresa	Altmann	person
https://archives.cjh.org/agents/people/121616	Altmann, Wilhelmina 				 Wilhelmina 	Altmann	person
https://archives.cjh.org/agents/families/10371	Altmayer  						family
https://archives.cjh.org/agents/corporate_entities/36654	Altruistic ality Project 						Organization
https://archives.cjh.org/agents/families/12993	Altschul  						family
https://archives.cjh.org/agents/people/45354	Altschuler, Evi Hannah, 1925- 	 1925- 		 1925	 Evi Hannah	Altschuler	person
https://archives.cjh.org/agents/families/13139	Altschuler  						family
https://archives.cjh.org/agents/families/2476	Altschüler  						family
https://archives.cjh.org/agents/people/45353	Altschuler, Franz, 1923-2009 	 1923-2009 	2009	 1923	 Franz	Altschuler	person
https://archives.cjh.org/agents/people/45355	Altschuler, Helen 				 Helen 	Altschuler	person
https://archives.cjh.org/agents/people/45351	Altschuler, Henry J., 1895- 	 1895- 		 1895	 Henry J.	Altschuler	person
https://archives.cjh.org/agents/people/45359	Altschuler, Otto, 1920- 	 1920- 		 1920	 Otto	Altschuler	person
https://archives.cjh.org/agents/families/13445	Altshule  						family
https://archives.cjh.org/agents/corporate_entities/36407	Altstädter Gymnasium 						Organization
https://archives.cjh.org/agents/people/116894	Alwin, Karl  Dates: Existence: 1891 - 1945				 Karl  Dates: Existence: 1891 - 1945	Alwin	person
https://archives.cjh.org/agents/families/2956	Alzheimer  						family
https://archives.cjh.org/agents/corporate_entities/36655	Amalgamated Clothing Workers of America 						Organization
https://archives.cjh.org/agents/people/116895	Amann, Dora Iranyi, 1894-1993 	 1894-1993 	1993	 1894	 Dora Iranyi	Amann	person
https://archives.cjh.org/agents/people/116896	Amann, Paul, 1884-1958 	 1884-1958 	1958	 1884	 Paul	Amann	person
https://archives.cjh.org/agents/people/116897	Amann, Peter H., 1927- 	 1927- 		 1927	 Peter H.	Amann	person
https://archives.cjh.org/agents/corporate_entities/34841	Amaranth Club (Vicksburg, Miss.) 						Organization
https://archives.cjh.org/agents/people/123619	Amasia, Hersh, 1864-1927 	 1864-1927 	1927	 1864	 Hersh	Amasia	person
https://archives.cjh.org/agents/people/116898	Amateau, Albert J., 1889-1996  Dates: Existence: 1889 - 1996	 1889-1996  Dates: Existence: 1889 - 1996	1996	 1889	 Albert J.	Amateau	person
https://archives.cjh.org/agents/families/13140	Ambach  						family
https://archives.cjh.org/agents/corporate_entities/39897	Ambijan Committee 						Organization
https://archives.cjh.org/agents/people/116899	Amdur, Neil 				 Neil 	Amdur	person
https://archives.cjh.org/agents/corporate_entities/38483	Amdurer Benevolent Association 						Organization
https://archives.cjh.org/agents/corporate_entities/39917	America First Committee 						Organization
https://archives.cjh.org/agents/corporate_entities/36656	America-Israel Cultural Foundation 						Organization
https://archives.cjh.org/agents/corporate_entities/36657	America-Israel Society 						Organization
https://archives.cjh.org/agents/corporate_entities/36658	American Academic Association for Peace in the Middle East 						Organization
https://archives.cjh.org/agents/corporate_entities/36659	American Academy for Jewish Research 						Organization
https://archives.cjh.org/agents/corporate_entities/36660	American Arbitration Association 						Organization
https://archives.cjh.org/agents/corporate_entities/20506	American Assistance Council 						Organization
https://archives.cjh.org/agents/corporate_entities/36661	American Association for Ethiopian Jews 						Organization
https://archives.cjh.org/agents/corporate_entities/36662	American Association for Jewish Education 						Organization
https://archives.cjh.org/agents/corporate_entities/36664	American Association of Former European Jurists 						Organization
https://archives.cjh.org/agents/corporate_entities/36665	American Association of Jewish Friends of Turkey 						Organization
https://archives.cjh.org/agents/corporate_entities/36666	American Association of Teachers of German 						Organization
https://archives.cjh.org/agents/corporate_entities/36667	American Association of University Women 						Organization
https://archives.cjh.org/agents/corporate_entities/36668	American Bar Association 						Organization
https://archives.cjh.org/agents/corporate_entities/36669	American Chamber of Commerce in France 						Organization
https://archives.cjh.org/agents/corporate_entities/31497	American Child Guidance Foundation 						Organization
https://archives.cjh.org/agents/corporate_entities/36670	American Christian Committee for Refugees, Inc 						Organization
https://archives.cjh.org/agents/corporate_entities/30943	American Christian Emergency Council for Palestine 						Organization
https://archives.cjh.org/agents/corporate_entities/36637	American Civil Liberties Union 						Organization
https://archives.cjh.org/agents/corporate_entities/30944	American Committee for Jewish Palestine Participation at the NY World's Fair (1939) 						Organization
https://archives.cjh.org/agents/corporate_entities/20505	American Committee for Refugee Scholars, Writers and Artists 						Organization
https://archives.cjh.org/agents/corporate_entities/9830	American Committee for Relief of Yemenite Jews, Israel 						Organization
https://archives.cjh.org/agents/corporate_entities/36671	American Committee for the Weizmann Institute of Science 						Organization
https://archives.cjh.org/agents/corporate_entities/36672	American Committee of OSE 						Organization
https://archives.cjh.org/agents/corporate_entities/36673	American Committee on Asian Economic Studies 						Organization
https://archives.cjh.org/agents/corporate_entities/1938	American Committees for German Refugees (Montclair, N.J.) 						Organization
https://archives.cjh.org/agents/corporate_entities/38508	American Council for Émigrés in the Professions 						Organization
https://archives.cjh.org/agents/corporate_entities/36674	American Council for Judaism 						Organization
https://archives.cjh.org/agents/corporate_entities/36676	American Council for Nationalities Service 						Organization
https://archives.cjh.org/agents/corporate_entities/39555	American Council for Warsaw Jews 						Organization
https://archives.cjh.org/agents/corporate_entities/36677	American Council of Voluntary Agencies for Foreign Service 						Organization
https://archives.cjh.org/agents/corporate_entities/36678	American Cyanamid Company 						Organization
