001,008,094,100,110,245,260,264,300,520,545,546,610,650,651,655,SHL,856
"CJH01000000000000000412866","120501i19301988xx\\\\\\\\\\\\\\\\\\|||\d","\\$aLBIJER 119",,,"10$aJosef Kastein Collection.$fca. 1930-1988, undated",,,"\\$a3$ffolders","2\$aThe collection holds materials by and pertaining to the writer Josef Kastein (1890-1946).;2\$aFolder 1 contains the essay titled ""Ketzer und Glaeubige. Ein Beitrag zur gesellschaftlichen Kritik des juedischen Palaestina"" (manuscript/typescript, 69 pp.) by Josef Kastein, which consists of an introduction (""Vorwort"") (handwritten, 7 pp.) and seems to be composed o several separate chapters titled ""Der Ketzer und der Glaeubige von heute"" (typescript, 15 pp.), ""Messianismus und heimliche Rebellion"" (typescript, 15 pp.), ""Maranentum"" (typescript, 17 pp.), and ""Europa und Religion als Vernunft"" (typescript, 15 pp.). They are presumably manuscripts of lectures, their exact order is unclear. All chapters show extensive handwritten notes, corrections, additions, and cuts.;2\$aFolder 2 contains the photocopied manuscript of a children's book in its German original (untitled) and English translation titled ""Michael and the Book. A Palestinian Fairytale"" (75 pp.) translated into English by Shulamit Kastein, Josef Kastein's wife.;2\$aThe original German copy is held by the Archive of the Leo Baeck Institute New York (Josef Kastein and Shulamith Kastein Collection, Call No.: AR 7227).;2\$aFolder 3 contains letters by Kastein, materials pertaining to a Kastein collection in Bremen, copies of drawings showing Kastein and two photographs of him.","\\$aWriter and lawyer Josef Kastein was born as Julius Katzenstein in Bremen in 1890. He practiced law in Bremen from 1919 to 1927. After moving to Switzerland in 1928, Kastein gave up his legal career and started writing under the pseudonym ""Josef Kastein"".;\\$aSeveral years later, in ca. 1932 he immigrated to Palestine and settled in Haifa.;\\$aJosef Kastein died in Haifa on June 13, 1946.;\\$aHis most known work is titled ""Eine Geschichte der Juden"" published in Berlin in 1931.","\\$aGerman, English",,"\0$aJews$xHistory.;\0$aMessianism.;\0$aJudaism.;\0$aMarranos.","\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aArchival materials$2cjh;\0$aChildren's books$2cjh;\7$aManuscripts$2cjh;\7$aCorrespondence$2cjh;\7$aPhotographs.;\7$aDrawings$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://archives.cjh.org/repositories/5/resources/20000"
"000412867","120501s1958\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 120","1\$aLandsberg, Abraham",,"10$aJudenkrawalle in Hamburg 1819; 1830, 1835.","\\$c1958.",,"\\$a282 + 2 pages :$ftyepscript; photocopies","2\$aThe file contains a manuscript by Abraham Landsberg (1897-1966) about pogroms in Hamburg 1819, 1830, and 1835.;2\$aAlso included are documents from Staatsarchiv Hamburg, as well as a letter from Landsberg to Dr. Hans Tramer, janitor at LBI Jerusalem.",,,,"\0$aJews$xPersecutions$zGermany$zHamburg.;\0$aJews$xLegal status, laws, etc.$zGermany.","\0$aHamburg (Germany)","\7$aManuscripts$2cjh;\7$aArchival materials$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9816993"
"000412868","120501s1959\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 121","1\$aLazinska, Josef",,"10$aDie Juden des Grossherzogtums Posen in der ersten Haelfte des 19. Jahrhunderts.",,,"\\$a59 pages :$btypescript.","\\$aThe file contains an MA thesis written by Josef Lazinka, titled ""The Jews in the Grand Duchy Posen in the first half of the 19th century,"" which focuses on their legal status and social customs.",,,,"\0$aJewish communities$xPosen.;\0$aJews$xEmancipation$zGermany.;\0$aJews$xLegal status, laws, etc.$zGermany$xHistory$y19th century.;\0$aJews$zGermany$xSocial life and customs.","\0$aPosen (Province)$xHistory.","\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9817325"
"000412869","120501k19551969is\\\\\\\\\\\\\\\\\\|||\d","\\$aLBIJER 122","1\$aBilski, Friedrich",,"10$aFriedrich Bilski collection.$f1955 - 1969, undated",,,"\\$a1 folder :$btypescript and handwriting.","\\$aThe file contains various manuscripts by Friedrich Bilski.","\\$aFriedrich Bilski was born in 1894 in Posen, studied medicine in Berlin and Munich and migrated to Palestine in 1939. He lived in Ramat-Gan and Haifa and passed away in 1976.","\\$aGerman and Hebrew.",,"\0$aBible plays.;\0$aPurim plays.;\0$aRadio plays.;\0$aJewish scientists$zGermany$vBiography.","\0$aGan Shemuʼel (Israel)","\7$aManuscripts$2cjh;\7$aAutobiographies$2cjh;\0$aPlays.","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9817394"
"000412870","120501s1965\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 123","1\$aLichtenstein, Mali (Margalith)",,"10$aGedanken einer Erzieherin zum 25. Nov. 1965.","\\$aHaifa, Israel,$c1965.",,"\\$a15 pages :$btypescript.","\\$aThe file contains an essay by Margalith (Mali) Lichtenstein, titled ""Thoughts of an educator on the 25th anniversary of Patria, November 1965"" (Gedanken einer Einzieherin zum 25 Patria Gedenktag). The text provides a brief description of the background of the German-Jewish refugees on the Patria, and the writer's memories of the voyage and the response of the British authorities.",,,,"\0$aHolocaust, Jewish (1939-1945)$zGermany$zHamburg.;\7$aHachsharah$2LBI;\0$aJewish refugees$zPalestine.","\0$aHaifa (Israel);\0$aʻAtlit (Israel);\0$aGermany$xEmigration and immigration$y1939-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\0$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9816041"
"000412871","120501s1970\\\\is\\\\\\\\\\\\\\\\\\eng\d","\\$aLBIJER 124","1\$aLiwni, Moshe",,"10$aThe First Commandment.","\\$aTel Aviv,$c1970.",,"\\$a76 pages :$btypescript.","\\$aThe file contains an essay by Moshe Liwni about the First Commandment.",,,,"\7$aTen commandments$2LBI;\0$aJudaism$xDoctrines.",,"\0$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9816456"
"000412872","120501s1937\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 125","1\$aLoewenberg, Ernst",,"10$aErnst Lӧwenberg Collection$f1937, undated",,,"\\$a1 folder :$btypescript (photocopied).","\\$aThe file contains three essays by Ernst Lӧwenberg: ""Living Judaism"" (Lebendiges Judentum), ""Thoughts on the Mission of a Jewish School"" (Gedanken über die Aufgabe einer juedischen Schule), ""The Jewish Teacher"" (der juedische Lehrer), and appendixes.",,,,"\0$aJews$xEducation$zGermany.;\0$aJewish scholars$zGermany.",,"\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9816428"
"CJH01000000000000000412873","120501s1947\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 126","1\$aLewin, Arthur",,"10$aJudenqualen im Mordland Hitlers. Durch die Maschen geschluepft. Ein Buch vom Erleben eines Juden im Deutschland des Dritten Reiches.","\\$aNew York,$cMarch 1947.",,"\\$a441 pages : ;$ctypescript.","\\$aThe file contains two volumes of an autobiography by Arthur Lewin, titled ""The Jews' Misery in Hitler's Land of Death"" (Judenqualen im Mordland Hitlers). The writer describes his life in Berlin before and after the Nazis' rise to power, and relates how he hid in a small German town during WWII, using fake Aryan documents.",,,,"\0$aJews$xPersecutions$zGermany.;\0$aHolocaust, Jewish (1939-1945)$zGermany$vPersonal narratives.;\0$aWorld War, 1939-1945$zGermany$vSources.",,"\7$aArchival materials$2cjh;\7$aAutobiographies$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9815295"
"000412874","120501i19151916is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 127","1\$aZweig, Egon,$d1870-",,"10$aLetter to Dr. Diamant.","\\$aVienna,$c1915.",,"\\$a3 pages :$bhandwriting.","\\$aThe file contains a letter by Egon Zweig, addressed to Dr. [?] Diamant and pertaining to the genealogy of the Zweig family.",,,,"\0$aJewish families$vGenealogy.",,"\7$aArchival materials$2cjh;\7$aGenealogical tables$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9817314"
"000412875","120501s1961\\\\is\\\\\\\\\\\\\\\\\\|||\d","\\$aLBIJER 128","1\$aLesser, J.",,"10$aJ. Lesser Collection$f1961",,,"\\$a1 folder.","\\$aThe file contains three texts by J. Lesser: an article titled ""Nuremberg: Legend and Reality"" (Nürnberg: Legende und Wirklichkeit) about the war crimes trials; a draft of a book review of ""The Jews: a Christian view"" by Friedrich Wilhelm Foerster, 1961; a clipping from the Nürmberger Nachrichten of a book review (probably by Lesser) on the ""Gesammelte Werke"" [Collected Works] of Kurt Tucholsky, September 6, 1961.",,"\\$aGerman and English.",,"\0$aNuremberg Trial of Major German War Criminals, Nuremberg, Germany, 1945-1946.",,"\7$aArchival materials$2cjh;\7$aManuscripts$2cjh;\7$aClippings$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9817820"
"CJH01000000000000000412876","120501i19221971is\\\\\\\\\\\\\\\\\\|||\d","\\$aLBIJER 129","1\$aMarcus, Alfred",,"10$aAlfred Marcus Collection$f1922-1971",,,"\\$a5 folders :$btypescript and handwriting.","2\$aThe file contains various documents pertaining to research conducted by Alfred Marcus, and comprises two series: Series I contains manuscripts written by Alfred Marcus and Series II contains various materials pertaining to Marcus' research.",,"\\$aGerman and English.","20$aBayerische Julius-Maximilians-Universität Würzburg.;20$aIsraelitischer Fortbildungsverein Montefiore.","\0$aJewish historians$zGermany.;\0$aJews$zGermany$xEconomic conditions.","\0$aGermany$xEconomic conditions$y19th century.;\0$aGermany$xEconomic conditions$y20th century.","\7$aArchival Collections$2LBI;\0$aManuscripts$2cjh;\0$aCorrespondence$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://archives.cjh.org/repositories/5/resources/20001"
"CJH01000000000000000412877","120501nuuuuuuuuis\\\\\\\\\\\\\\\\\\und\d","\\$aLBIJER 130","1\$aMarcus, Marcus",,"10$aAhron Marcus. Die Lebensgeschichte eines Chossid. /$cdismissed.",,,,"\\$a""Ahron Marcus. Die Lebensgeschichte eines Chossid"" pp. 1-97.",,,,,,"\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives",
"000412878","120501s1840\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 131","1\$aAnonymous",,"10$aReglement ueber die Cultusrechte und Pflichten der israelitischen Cultusgemeinde zu Zirndorf.",,,"\\$a15 pages :$bhandwriting (photocopied).","\\$aThe file contains a record of the cultural rights and obligations of the Jewish community of Zirndorf, dated July 12, 1840. The document comprises 46 paragraphs and is signed by several community members.",,,,"\0$aJews$xEmancipation$zGermany.","\0$aZirndorf (Fürth, Germany)","\7$aArchival materials$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9818505"
"000412879","120501b\\\\\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 132","1\$aMeisl, Josef,$d1882-1958.",,"10$aGeschichte der Juden Berlins.",,,"\\$a1 folder :$btypescript.","\\$aThe file contains transcripts of excerpts from Josef Meisl's book ""The History of Berlin's Jews"" (Geschichte der Juden Berlins): a table of contents, statistics on the Jewish population, Jews in the press, theatre and literature, Zionism, Jewish culture, the participation of Jews in the election, and World War I.",,,,"\0$aJews$zGermany$zBerlin$xHistory.;\0$aJews$zBerlin$xPolitical and social coditions.;\0$aJews$zGermany$vStatistics, Vital.","\0$aBerlin (Germany)","\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9818215"
"000412880","120501i19682006is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 133","1\$aNemitz, Kurt",,"10$aJulius Moses Bibliography.",,,"\\$a28 + 11 pages.","\\$aThe file contains a bibliography of Julius Moses' writings in the years 1892-1933, prepared by his son, Kurt Nemitz. The file also contains a booklet from an exhibition dedicated to Moses by the Social Democratic Party in Berlin, in 2005, including photographs and copies of items from Moses' estate.","\\$aJulius Moses was born in Posen in 1868 and was a political activist in the Social Democratic Party of Germany (SPD) and a Reichstag member, alongside his activity as a physician. Moses perished at Theresienstadt camp in 1942.",,,"\0$aJewish politicians$zGermany.;\0$aJewish physicians$zGermany$vBiography.",,"\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9818529"
"000412881","120501s1946\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 134","1\$aMueller-Jabusch, Maximilian,$d1889-1961.",,"10$a12 Jahre Massenwahn.",,,"\\$a104 + 1 pages :$btypescript.","\\$aThe file contains an essay by Maximilian Müller-Jabush, titled ""12 Years of Mass Delirium"" (12 Jahre Massenwahn), addressing the role of the German people in the Nazi persecution of the Jews (1946). The file also contains a copy of an article reprinted from Müller-Jabush's Der Abend, about the history of Bühlerhöhe (undated).",,,,"\0$aNational socialism$zGermany$xPublic opinion.;\0$aHolocaust, Jewish (1939-1945)$zGermany$xPublic opinion.","\7$aBühlerhöhe$2VIAF","\7$aArchival materials$2cjh;\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9818278"
"000412882","120501k19101993is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 135","1\$aBlumenfeld, Kurt,$d1884-1963.",,"10$aHeinrich Heine Memory Collection$f1910-1993, undated",,,"\\$a1 folder.","\\$aThe file contains articles on Heinrich Heine as a Jewish poet: transcripts of texts by Kurt Blumenfeld, Karl Kraus, Otto Hӧfler and Bernhard Guttmann (1910-1956, undated); copies of clippings by Curt Wormann, Ludwig Marcuse, Jonas Fränkel and others (1956, undated); ""Heinrich Heine's Berlin Relatives and their Ancestors"" (Heinrich Heine Berliner Verwandte und deren Vorfahren), a lecture by Bernhard Brilling (1955); a memorial lecture at LBI New York by Hans Kohn (1959). The file also contains correspondence with LBI Jerusalem regarding Heine's death mask, including photographs (1993).",,,,"\0$aJewish poets.",,"\7$aArchival materials$2cjh;\7$aManuscripts$2cjh;\7$aClippings$2cjh;\7$aPhotographs.","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9818578"
"000412883","120501s1934\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 138","1\$aPinn, Max",,"10$aDie Juden in der deutschen Rechtswissenschaft.",,,"\\$a224 pages :$btypescript and handwriting.","\\$aThe file contains a study by Max Pinn, titled ""The Jews in German Jurisprudence"" (Die Juden in der Deutschen Rechtswissenschaft), which addresses Jewish jurists, scholars and judges who took part in shaping the German legal system. The manuscript includes memos and hand-written notes, probably by the author, and is dated January 19, 1934.","\\$aMax Pinn was the head of the Jewish Agency's Trade and Transfer Department. He migrated to Palestine in 1940[?] and was killed in a terrorist attack in December 1947.",,,"\0$aJewish judges.;\0$aJewish lawyers$zGermany.;\0$aJews$zGermany$xLaw and legislation.",,"\7$aArchival materials$2cjh;\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9818944"
"000412884","120501k19421943is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 139","1\$aSteiner, Grete$d1880-1944",,"10$aGrete Steiner Collection.$f1942-1943, undated",,,"\\$a85 + 20 + 2 pages :$btypescript and handwriting.","\\$aThe file contains transcripts of manuscripts written by Grete Steiner (née Henschel): a diary that she kept from August 22, 1942 up until May 10, 1943, describing everyday life in Amsterdam under the Nazi occupation; and 20 love poems, found at Westerbork camp (undated).","\\$aGrete Steiner was born in Berlin on November 17, 1880 and was murdered in Auschwitz in April 1944.",,"20$aWesterbork (Concentration camp)","\0$aHolocaust, Jewish (1939-1945)$zNetherlands$zAmsterdam$vPersonal narratives.;\0$aJews, German$zNetherlands$zAmsterdam.;\0$aLove poetry.","\0$aAmsterdam (Netherlands)","\0$aPoetry;\7$aDiaries$2cjh;\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9819723"
"000412885","120501b\\\\\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 140","1\$aMichael, Reuven",,"10$aHirsch Graetz. Versuch einer zeitgeschichtlichen Deutung$fca. 1965",,,"\\$a404 + 24 pages :$btypescript.","\\$aThe file contains a study by Reuwen Michael, titled ""Hirsch Graetz: Toward an interpretation of Contemporary History (Hirsch Graetz: Versuch einer zeitgeschichtlichen Deutung) and an appendix with corrections and supplements.",,,"20$aJüdisch-Theologisches Seminar (Breslau, Germany)","\0$aJewish historians$zGermany$vBiography.",,"\7$aManuscripts$2cjh;\7$aBiographies$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE10041667"
"000412886","120501k18711991is\\\\\\\\\\\\\\\\\\|||\d","\\$aLBIJER 141","1\$aBerlinger, Simon$d1914-2010",,"10$aRabbi Simon Berlinger Collection.$f1871-1991, undated",,,"\\$a1 folder :$bcopies.","2\$aThe file contains copies of documents pertaining to the history of Simone Berlinger's family since the 17th century, including birth and wedding certificates of earlier generations and entries in the land register, as well as Simon Berlinger's immigration permit to Palestine. The file also contains copies of documents collected by Berlinger for use in his book about the history of the Jewish community of Berlichingen and of his family (Synagoge und Herrschaft: Vierhundert Jahre jüdische Landgemeinde Berlichingen,Sigmaringendorf: Glock und Lutz, 1991). These include statistics and reports on attendances at the religious studies lectures.","\\$aSimon Berlinger was born June 12th, 1914 in Berlichingen. He became a teacher of religious studies and started to work in 1934 at Schwäbisch Hall. After 1936, when Jewish children were no longer allowed to attend German public schools, he opened the Jewish District School in Braunsbach for Jewish children from Braunsbach, Künzelsau, Dünsbach and Schwäbisch Hall. After Kristallnacht he was temporarily incarcerated in the Buchenwald Concentration Camp. Berlinger migrated to Palestine in 1939 and lived in Haifa until his death in 2010.","\\$aGerman, Latin and Hebrew.",,"\0$aJewish communities$zGermany.;\0$aJewish teachers$zGermany.;\7$aJewish Schools$zGermany$2LBI","\0$aSchwäbisch Hall (Germany : Landkreis);\7$aBerlichingen (Germany)‏$2VIAF","\0$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttp://digipres.cjh.org:1801/delivery/DeliveryManagerServlet?dps_pid=IE9818007"
